,zip_code,type,city,county,state,short_state
13498,32307,Unique,Tallahassee,Leon County,Florida,FL
13499,32308,Standard,Tallahassee,Leon County,Florida,FL
13500,32309,Standard,Tallahassee,Leon County,Florida,FL
13501,32310,Standard,Tallahassee,Leon County,Florida,FL
13502,32311,Standard,Tallahassee,Leon County,Florida,FL
13503,32312,Standard,Tallahassee,Leon County,Florida,FL
13504,32313,Unique,Tallahassee,Leon County,Florida,FL
13505,32314,PO Box,Tallahassee,Leon County,Florida,FL
13506,32315,PO Box,Tallahassee,Leon County,Florida,FL
13507,32316,PO Box,Tallahassee,Leon County,Florida,FL
13508,32317,Standard,Tallahassee,Leon County,Florida,FL
13509,32318,PO Box,Tallahassee,Leon County,Florida,FL
13510,32320,Standard,Apalachicola,Franklin County,Florida,FL
13511,32321,Standard,Bristol,Liberty County,Florida,FL
13512,32322,Standard,Carrabelle,Franklin County,Florida,FL
13513,32323,PO Box,Lanark Village,Franklin County,Florida,FL
13514,32324,Standard,Chattahoochee,Gadsden County,Florida,FL
13515,32326,PO Box,Crawfordville,Wakulla County,Florida,FL
13516,32327,Standard,Crawfordville,Wakulla County,Florida,FL
13517,32328,Standard,Eastpoint,Franklin County,Florida,FL
13518,32329,PO Box,Apalachicola,Franklin County,Florida,FL
13519,32330,PO Box,Greensboro,Gadsden County,Florida,FL
13520,32331,Standard,Greenville,Madison County,Florida,FL
13521,32332,Standard,Gretna,Gadsden County,Florida,FL
13522,32333,Standard,Havana,Gadsden County,Florida,FL
13523,32334,Standard,Hosford,Liberty County,Florida,FL
13524,32335,PO Box,Sumatra,Liberty County,Florida,FL
13525,32336,Standard,Lamont,Jefferson County,Florida,FL
13526,32337,PO Box,Lloyd,Jefferson County,Florida,FL
13527,32340,Standard,Madison,Madison County,Florida,FL
13528,32341,PO Box,Madison,Madison County,Florida,FL
13529,32343,Standard,Midway,Gadsden County,Florida,FL
13530,32344,Standard,Monticello,Jefferson County,Florida,FL
13531,32345,PO Box,Monticello,Jefferson County,Florida,FL
13532,32346,Standard,Panacea,Wakulla County,Florida,FL
13533,32347,Standard,Perry,Taylor County,Florida,FL
13534,32348,Standard,Perry,Taylor County,Florida,FL
13535,32350,Standard,Pinetta,Madison County,Florida,FL
13536,32351,Standard,Quincy,Gadsden County,Florida,FL
13537,32352,Standard,Quincy,Gadsden County,Florida,FL
13538,32353,PO Box,Quincy,Gadsden County,Florida,FL
13539,32355,PO Box,Saint Marks,Wakulla County,Florida,FL
13540,32356,Standard,Salem,Taylor County,Florida,FL
13541,32357,PO Box,Shady Grove,Taylor County,Florida,FL
13542,32358,Standard,Sopchoppy,Wakulla County,Florida,FL
13543,32359,Standard,Steinhatchee,Taylor County,Florida,FL
13544,32360,PO Box,Telogia,Liberty County,Florida,FL
13545,32361,PO Box,Wacissa,Jefferson County,Florida,FL
13546,32362,PO Box,Woodville,Leon County,Florida,FL
13547,32395,Unique,Tallahassee,Leon County,Florida,FL
13548,32399,Unique,Tallahassee,Leon County,Florida,FL
13549,32401,Standard,Panama City,Bay County,Florida,FL
13550,32402,PO Box,Panama City,Bay County,Florida,FL
13551,32403,Standard,Panama City,Bay County,Florida,FL
13552,32404,Standard,Panama City,Bay County,Florida,FL
13553,32405,Standard,Panama City,Bay County,Florida,FL
13554,32406,PO Box,Panama City,Bay County,Florida,FL
13555,32407,Standard,Panama City Beach,Bay County,Florida,FL
13556,32408,Standard,Panama City,Bay County,Florida,FL
13557,32409,Standard,Panama City,Bay County,Florida,FL
13558,32410,PO Box,Mexico Beach,Bay County,Florida,FL
13559,32411,PO Box,Panama City,Bay County,Florida,FL
13560,32412,PO Box,Panama City,Bay County,Florida,FL
13561,32413,Standard,Panama City Beach,Bay County,Florida,FL
13562,32417,PO Box,Panama City,Bay County,Florida,FL
13563,32420,Standard,Alford,Jackson County,Florida,FL
13564,32421,Standard,Altha,Calhoun County,Florida,FL
13565,32422,PO Box,Argyle,Walton County,Florida,FL
13566,32423,Standard,Bascom,Jackson County,Florida,FL
13567,32424,Standard,Blountstown,Calhoun County,Florida,FL
13568,32425,Standard,Bonifay,Holmes County,Florida,FL
13569,32426,Standard,Campbellton,Jackson County,Florida,FL
13570,32427,Standard,Caryville,Washington County,Florida,FL
13571,32428,Standard,Chipley,Washington County,Florida,FL
13572,32430,Standard,Clarksville,Calhoun County,Florida,FL
13573,32431,Standard,Cottondale,Jackson County,Florida,FL
13574,32432,PO Box,Cypress,Jackson County,Florida,FL
13575,32433,Standard,Defuniak Springs,Walton County,Florida,FL
13576,32434,PO Box,Mossy Head,Walton County,Florida,FL
13577,32435,Standard,Defuniak Springs,Walton County,Florida,FL
13578,32437,Standard,Ebro,Washington County,Florida,FL
13579,32438,Standard,Fountain,Bay County,Florida,FL
13580,32439,Standard,Freeport,Walton County,Florida,FL
13581,32440,Standard,Graceville,Jackson County,Florida,FL
13582,32442,Standard,Grand Ridge,Jackson County,Florida,FL
13583,32443,Standard,Greenwood,Jackson County,Florida,FL
13584,32444,Standard,Lynn Haven,Bay County,Florida,FL
13585,32445,Standard,Malone,Jackson County,Florida,FL
13586,32446,Standard,Marianna,Jackson County,Florida,FL
13587,32447,PO Box,Marianna,Jackson County,Florida,FL
13588,32448,Standard,Marianna,Jackson County,Florida,FL
13589,32449,Standard,Wewahitchka,Calhoun County,Florida,FL
13590,32452,PO Box,Noma,Holmes County,Florida,FL
13591,32454,PO Box,Point Washington,Walton County,Florida,FL
13592,32455,Standard,Ponce De Leon,Walton County,Florida,FL
13593,32456,Standard,Port Saint Joe,Gulf County,Florida,FL
13594,32457,PO Box,Port Saint Joe,Gulf County,Florida,FL
13595,32459,Standard,Santa Rosa Beach,Walton County,Florida,FL
13596,32460,Standard,Sneads,Jackson County,Florida,FL
13597,32461,PO Box,Rosemary Beach,Walton County,Florida,FL
13598,32462,Standard,Vernon,Washington County,Florida,FL
13599,32463,PO Box,Wausau,Washington County,Florida,FL
13600,32464,Standard,Westville,Holmes County,Florida,FL
13601,32465,Standard,Wewahitchka,Gulf County,Florida,FL
13602,32466,Standard,Youngstown,Bay County,Florida,FL
13603,32501,Standard,Pensacola,Escambia County,Florida,FL
13604,32502,Standard,Pensacola,Escambia County,Florida,FL
13605,32503,Standard,Pensacola,Escambia County,Florida,FL
13606,32504,Standard,Pensacola,Escambia County,Florida,FL
13607,32505,Standard,Pensacola,Escambia County,Florida,FL
13608,32506,Standard,Pensacola,Escambia County,Florida,FL
13609,32507,Standard,Pensacola,Escambia County,Florida,FL
13610,32508,Standard,Pensacola,Escambia County,Florida,FL
13611,32509,Unique,Pensacola,Escambia County,Florida,FL
13612,32511,Unique,Pensacola,Escambia County,Florida,FL
13613,32512,Unique,Pensacola,Escambia County,Florida,FL
13614,32513,PO Box,Pensacola,Escambia County,Florida,FL
13615,32514,Standard,Pensacola,Escambia County,Florida,FL
13616,32516,PO Box,Pensacola,Escambia County,Florida,FL
13617,32520,Unique,Pensacola,Escambia County,Florida,FL
13618,32521,Unique,Pensacola,Escambia County,Florida,FL
13619,32522,PO Box,Pensacola,Escambia County,Florida,FL
13620,32523,PO Box,Pensacola,Escambia County,Florida,FL
13621,32524,PO Box,Pensacola,Escambia County,Florida,FL
13622,32526,Standard,Pensacola,Escambia County,Florida,FL
13623,32530,PO Box,Bagdad,Santa Rosa County,Florida,FL
13624,32531,Standard,Baker,Okaloosa County,Florida,FL
13625,32533,Standard,Cantonment,Escambia County,Florida,FL
13626,32534,Standard,Pensacola,Escambia County,Florida,FL
13627,32535,Standard,Century,Escambia County,Florida,FL
13628,32536,Standard,Crestview,Okaloosa County,Florida,FL
13629,32537,PO Box,Milligan,Okaloosa County,Florida,FL
13630,32538,PO Box,Paxton,Walton County,Florida,FL
13631,32539,Standard,Crestview,Okaloosa County,Florida,FL
13632,32540,PO Box,Destin,Okaloosa County,Florida,FL
13633,32541,Standard,Destin,Okaloosa County,Florida,FL
13634,32542,Standard,Eglin Afb,Okaloosa County,Florida,FL
13635,32544,Standard,Hurlburt Field,Okaloosa County,Florida,FL
13636,32547,Standard,Fort Walton Beach,Okaloosa County,Florida,FL
13637,32548,Standard,Fort Walton Beach,Okaloosa County,Florida,FL
13638,32549,PO Box,Fort Walton Beach,Okaloosa County,Florida,FL
13639,32550,Standard,Miramar Beach,Walton County,Florida,FL
13640,32559,Unique,Pensacola,Escambia County,Florida,FL
13641,32560,PO Box,Gonzalez,Escambia County,Florida,FL
13642,32561,Standard,Gulf Breeze,Santa Rosa County,Florida,FL
13643,32562,PO Box,Gulf Breeze,Santa Rosa County,Florida,FL
13644,32563,Standard,Gulf Breeze,Santa Rosa County,Florida,FL
13645,32564,Standard,Holt,Okaloosa County,Florida,FL
13646,32565,Standard,Jay,Santa Rosa County,Florida,FL
13647,32566,Standard,Navarre,Santa Rosa County,Florida,FL
13648,32567,Standard,Laurel Hill,Okaloosa County,Florida,FL
13649,32568,Standard,Mc David,Escambia County,Florida,FL
13650,32569,Standard,Mary Esther,Okaloosa County,Florida,FL
13651,32570,Standard,Milton,Santa Rosa County,Florida,FL
13652,32571,Standard,Milton,Santa Rosa County,Florida,FL
13653,32572,PO Box,Milton,Santa Rosa County,Florida,FL
13654,32577,Standard,Molino,Escambia County,Florida,FL
13655,32578,Standard,Niceville,Okaloosa County,Florida,FL
13656,32579,Standard,Shalimar,Okaloosa County,Florida,FL
13657,32580,Standard,Valparaiso,Okaloosa County,Florida,FL
13658,32583,Standard,Milton,Santa Rosa County,Florida,FL
13659,32588,PO Box,Niceville,Okaloosa County,Florida,FL
13660,32590,PO Box,Pensacola,Escambia County,Florida,FL
13661,32591,PO Box,Pensacola,Escambia County,Florida,FL
13662,32592,PO Box,Pensacola,Escambia County,Florida,FL
13663,32601,Standard,Gainesville,Alachua County,Florida,FL
13664,32602,PO Box,Gainesville,Alachua County,Florida,FL
13665,32603,Standard,Gainesville,Alachua County,Florida,FL
13666,32604,PO Box,Gainesville,Alachua County,Florida,FL
13667,32605,Standard,Gainesville,Alachua County,Florida,FL
13668,32606,Standard,Gainesville,Alachua County,Florida,FL
13669,32607,Standard,Gainesville,Alachua County,Florida,FL
13670,32608,Standard,Gainesville,Alachua County,Florida,FL
13671,32609,Standard,Gainesville,Alachua County,Florida,FL
13672,32610,Unique,Gainesville,Alachua County,Florida,FL
13673,32611,Unique,Gainesville,Alachua County,Florida,FL
13674,32612,Unique,Gainesville,Alachua County,Florida,FL
13675,32613,PO Box,Gainesville,Alachua County,Florida,FL
13676,32614,PO Box,Gainesville,Alachua County,Florida,FL
13677,32615,Standard,Alachua,Alachua County,Florida,FL
13678,32616,PO Box,Alachua,Alachua County,Florida,FL
13679,32617,Standard,Anthony,Marion County,Florida,FL
13680,32618,Standard,Archer,Alachua County,Florida,FL
13681,32619,Standard,Bell,Gilchrist County,Florida,FL
13682,32621,Standard,Bronson,Levy County,Florida,FL
13683,32622,Standard,Brooker,Bradford County,Florida,FL
13684,32625,Standard,Cedar Key,Levy County,Florida,FL
13685,32626,Standard,Chiefland,Levy County,Florida,FL
13686,32627,PO Box,Gainesville,Alachua County,Florida,FL
13687,32628,Standard,Cross City,Dixie County,Florida,FL
13688,32631,Standard,Earleton,Alachua County,Florida,FL
13689,32633,PO Box,Evinston,Marion County,Florida,FL
13690,32634,PO Box,Fairfield,Marion County,Florida,FL
13691,32635,PO Box,Gainesville,Alachua County,Florida,FL
13692,32639,PO Box,Gulf Hammock,Levy County,Florida,FL
13693,32640,Standard,Hawthorne,Putnam County,Florida,FL
13694,32641,Standard,Gainesville,Alachua County,Florida,FL
13695,32643,Standard,High Springs,Alachua County,Florida,FL
13696,32644,PO Box,Chiefland,Levy County,Florida,FL
13697,32648,Standard,Horseshoe Beach,Dixie County,Florida,FL
13698,32653,Standard,Gainesville,Alachua County,Florida,FL
13699,32654,PO Box,Island Grove,Alachua County,Florida,FL
13700,32655,PO Box,High Springs,Alachua County,Florida,FL
13701,32656,Standard,Keystone Heights,Clay County,Florida,FL
13702,32658,PO Box,La Crosse,Alachua County,Florida,FL
13703,32662,PO Box,Lochloosa,Alachua County,Florida,FL
13704,32663,PO Box,Lowell,Marion County,Florida,FL
13705,32664,PO Box,Mc Intosh,Marion County,Florida,FL
13706,32666,Standard,Melrose,Putnam County,Florida,FL
13707,32667,Standard,Micanopy,Alachua County,Florida,FL
13708,32668,Standard,Morriston,Levy County,Florida,FL
13709,32669,Standard,Newberry,Alachua County,Florida,FL
13710,32680,Standard,Old Town,Dixie County,Florida,FL
13711,32681,PO Box,Orange Lake,Marion County,Florida,FL
13712,32683,PO Box,Otter Creek,Levy County,Florida,FL
13713,32686,Standard,Reddick,Marion County,Florida,FL
13714,32692,PO Box,Suwannee,Dixie County,Florida,FL
13715,32693,Standard,Trenton,Gilchrist County,Florida,FL
13716,32694,Standard,Waldo,Alachua County,Florida,FL
13717,32696,Standard,Williston,Levy County,Florida,FL
13718,32697,PO Box,Worthington Springs,Union County,Florida,FL
13719,32701,Standard,Altamonte Springs,Seminole County,Florida,FL
13720,32702,Standard,Altoona,Lake County,Florida,FL
13721,32703,Standard,Apopka,Orange County,Florida,FL
13722,32704,PO Box,Apopka,Orange County,Florida,FL
13723,32706,PO Box,Cassadaga,Volusia County,Florida,FL
13724,32707,Standard,Casselberry,Seminole County,Florida,FL
13725,32708,Standard,Winter Springs,Seminole County,Florida,FL
13726,32709,Standard,Christmas,Orange County,Florida,FL
13727,32710,PO Box,Clarcona,Orange County,Florida,FL
13728,32712,Standard,Apopka,Orange County,Florida,FL
13729,32713,Standard,Debary,Volusia County,Florida,FL
13730,32714,Standard,Altamonte Springs,Seminole County,Florida,FL
13731,32715,PO Box,Altamonte Springs,Seminole County,Florida,FL
13732,32716,PO Box,Altamonte Springs,Seminole County,Florida,FL
13733,32718,PO Box,Casselberry,Seminole County,Florida,FL
13734,32719,PO Box,Winter Springs,Seminole County,Florida,FL
13735,32720,Standard,Deland,Volusia County,Florida,FL
13736,32721,PO Box,Deland,Volusia County,Florida,FL
13737,32722,PO Box,Glenwood,Volusia County,Florida,FL
13738,32723,Unique,Deland,Volusia County,Florida,FL
13739,32724,Standard,Deland,Volusia County,Florida,FL
13740,32725,Standard,Deltona,Volusia County,Florida,FL
13741,32726,Standard,Eustis,Lake County,Florida,FL
13742,32727,PO Box,Eustis,Lake County,Florida,FL
13743,32728,PO Box,Deltona,Volusia County,Florida,FL
13744,32730,Standard,Casselberry,Seminole County,Florida,FL
13745,32732,Standard,Geneva,Seminole County,Florida,FL
13746,32733,PO Box,Goldenrod,Orange County,Florida,FL
13747,32735,Standard,Grand Island,Lake County,Florida,FL
13748,32736,Standard,Eustis,Lake County,Florida,FL
13749,32738,Standard,Deltona,Volusia County,Florida,FL
13750,32739,PO Box,Deltona,Volusia County,Florida,FL
13751,32744,Standard,Lake Helen,Volusia County,Florida,FL
13752,32745,PO Box,Mid Florida,Seminole County,Florida,FL
13753,32746,Standard,Lake Mary,Seminole County,Florida,FL
13754,32747,PO Box,Lake Monroe,Seminole County,Florida,FL
13755,32750,Standard,Longwood,Seminole County,Florida,FL
13756,32751,Standard,Maitland,Orange County,Florida,FL
13757,32752,PO Box,Longwood,Seminole County,Florida,FL
13758,32753,PO Box,Debary,Volusia County,Florida,FL
13759,32754,Standard,Mims,Brevard County,Florida,FL
13760,32756,PO Box,Mount Dora,Lake County,Florida,FL
13761,32757,Standard,Mount Dora,Lake County,Florida,FL
13762,32759,Standard,Oak Hill,Volusia County,Florida,FL
13763,32762,PO Box,Oviedo,Seminole County,Florida,FL
13764,32763,Standard,Orange City,Volusia County,Florida,FL
13765,32764,Standard,Osteen,Volusia County,Florida,FL
13766,32765,Standard,Oviedo,Seminole County,Florida,FL
13767,32766,Standard,Oviedo,Seminole County,Florida,FL
13768,32767,Standard,Paisley,Lake County,Florida,FL
13769,32768,PO Box,Plymouth,Orange County,Florida,FL
13770,32771,Standard,Sanford,Seminole County,Florida,FL
13771,32772,PO Box,Sanford,Seminole County,Florida,FL
13772,32773,Standard,Sanford,Seminole County,Florida,FL
13773,32774,PO Box,Orange City,Volusia County,Florida,FL
13774,32775,PO Box,Scottsmoor,Brevard County,Florida,FL
13775,32776,Standard,Sorrento,Lake County,Florida,FL
13776,32777,PO Box,Tangerine,Orange County,Florida,FL
13777,32778,Standard,Tavares,Lake County,Florida,FL
13778,32779,Standard,Longwood,Seminole County,Florida,FL
13779,32780,Standard,Titusville,Brevard County,Florida,FL
13780,32781,PO Box,Titusville,Brevard County,Florida,FL
13781,32782,Standard,Titusville,Brevard County,Florida,FL
13782,32783,PO Box,Titusville,Brevard County,Florida,FL
13783,32784,Standard,Umatilla,Lake County,Florida,FL
13784,32789,Standard,Winter Park,Orange County,Florida,FL
13785,32790,PO Box,Winter Park,Orange County,Florida,FL
13786,32791,PO Box,Longwood,Seminole County,Florida,FL
13787,32792,Standard,Winter Park,Orange County,Florida,FL
13788,32793,PO Box,Winter Park,Orange County,Florida,FL
13789,32794,PO Box,Maitland,Orange County,Florida,FL
13790,32795,PO Box,Lake Mary,Seminole County,Florida,FL
13791,32796,Standard,Titusville,Brevard County,Florida,FL
13792,32798,Standard,Zellwood,Orange County,Florida,FL
13793,32799,PO Box,Mid Florida,Seminole County,Florida,FL
13794,32801,Standard,Orlando,Orange County,Florida,FL
13795,32802,PO Box,Orlando,Orange County,Florida,FL
13796,32803,Standard,Orlando,Orange County,Florida,FL
13797,32804,Standard,Orlando,Orange County,Florida,FL
13798,32805,Standard,Orlando,Orange County,Florida,FL
13799,32806,Standard,Orlando,Orange County,Florida,FL
13800,32807,Standard,Orlando,Orange County,Florida,FL
13801,32808,Standard,Orlando,Orange County,Florida,FL
13802,32809,Standard,Orlando,Orange County,Florida,FL
13803,32810,Standard,Orlando,Orange County,Florida,FL
13804,32811,Standard,Orlando,Orange County,Florida,FL
13805,32812,Standard,Orlando,Orange County,Florida,FL
13806,32814,Standard,Orlando,Orange County,Florida,FL
13807,32815,PO Box,Orlando,Brevard County,Florida,FL
13808,32816,Unique,Orlando,Orange County,Florida,FL
13809,32817,Standard,Orlando,Orange County,Florida,FL
13810,32818,Standard,Orlando,Orange County,Florida,FL
13811,32819,Standard,Orlando,Orange County,Florida,FL
13812,32820,Standard,Orlando,Orange County,Florida,FL
13813,32821,Standard,Orlando,Orange County,Florida,FL
13814,32822,Standard,Orlando,Orange County,Florida,FL
13815,32824,Standard,Orlando,Orange County,Florida,FL
13816,32825,Standard,Orlando,Orange County,Florida,FL
13817,32826,Standard,Orlando,Orange County,Florida,FL
13818,32827,Standard,Orlando,Orange County,Florida,FL
13819,32828,Standard,Orlando,Orange County,Florida,FL
13820,32829,Standard,Orlando,Orange County,Florida,FL
13821,32830,PO Box,Orlando,Orange County,Florida,FL
13822,32831,Standard,Orlando,Orange County,Florida,FL
13823,32832,Standard,Orlando,Orange County,Florida,FL
13824,32833,Standard,Orlando,Orange County,Florida,FL
13825,32834,Standard,Orlando,Orange County,Florida,FL
13826,32835,Standard,Orlando,Orange County,Florida,FL
13827,32836,Standard,Orlando,Orange County,Florida,FL
13828,32837,Standard,Orlando,Orange County,Florida,FL
13829,32839,Standard,Orlando,Orange County,Florida,FL
13830,32853,PO Box,Orlando,Orange County,Florida,FL
13831,32854,PO Box,Orlando,Orange County,Florida,FL
13832,32855,PO Box,Orlando,Orange County,Florida,FL
13833,32856,PO Box,Orlando,Orange County,Florida,FL
13834,32857,PO Box,Orlando,Orange County,Florida,FL
13835,32858,PO Box,Orlando,Orange County,Florida,FL
